,mols_bitswet,T_F,bitswet_smiles,id,cid
136,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6F3C60>,False,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O)O)O)O)O)O)O)O,b_221,441422.0
137,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6F3E90>,False,CC1C(=O)OC2C1(C34C(=O)OC5C3(C2O)C6(C(C5O)C(C)(C)C)C(C(=O)OC6O4)O)O,b_223,161120.0
138,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6F3A30>,False,C[C@@H]1C(=O)O[C@@H]2[C@]1([C@@]34C(=O)O[C@H]5C3(C2)C6([C@@H](C5)C(C)(C)C)[C@H](O4)OC(=O)C6O)O,b_224,441293.0
139,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6F3DF0>,False,CC1C(=O)OC2C1(C34C(=O)OC5C3(C2O)C6(C(C5)C(C)(C)C)C(C(=O)OC6O4)O)O,b_225,65243.0
140,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6F3CB0>,False,C1=C(C=C(C(=C1O)O)O)C(=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,b_226,124021.0
141,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6F3D00>,False,COC1=C(C=CC(=C1)C=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,b_227,6452133.0
142,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6F3E40>,False,C(CC#N)CC#N,b_228,10994.0
143,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6F38F0>,False,CCC1(C(=O)NC(=O)NC1=O)CCC(C)C,b_229,2164.0
144,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6F3D50>,False,CCC1(C(=O)NC(=NC1=O)[O-])CCC(C)C.[Na+],b_230,23689390.0
145,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6F3850>,False,COC1=CC=CC=C1OCC(CO)O,b_231,3516.0
146,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6F3B70>,False,CC1=NC=CC2=C1NC3=CC=CC=C23,b_232,5281404.0
147,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6F38A0>,False,CC1(C(=O)NC(=O)N(C1=O)C)C2=CCCCC2.[Na],b_235,24197253.0
148,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6F3940>,False,CC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N.[Br-],b_237,14710.0
149,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6F3AD0>,False,CCN(CC)CC1=C(C=CC(=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O.O.O.Cl.Cl,b_241,64646.0
150,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6F3990>,False,CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO.OS(=O)(=O)O,b_249,12947.0
151,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6F3260>,False,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl.Cl,b_253,91513.0
152,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6F39E0>,False,CN(C)CCC[N+]1(C2=CC=CC=C2CCC3=CC=CC=C31)[O-].Cl,b_255,88286.0
153,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6F3EE0>,False,CC1=CC=C(C=C1)S(=O)(=O)O.CS(=O)(=O)OCCCNCCCOS(=O)(=O)C,b_257,284314.0
154,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6F3F80>,False,CCC(CC)(C(=O)NC(=O)NC(=O)C)Br,b_259,6489.0
155,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6F3B20>,False,CC(CC1=CC=CC=C1)N.CC(CC1=CC=CC=C1)N.OS(=O)(=O)O,b_262,6055.0
156,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6F3A80>,False,CC(CC1=CC=CC=C1)N.OP(=O)(O)O,b_263,62885.0
157,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7CE530>,False,CCC1=CC=C(C=C1)C(=O)C(C)CN2CCCC2.Cl,b_264,147524.0
158,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7CE440>,False,CC(C1OCC(O1)CO)I,b_266,21852.0
159,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7CE940>,False,CN(C)C=NC1=C(C=C(C(=C1I)CCC(=O)[O-])I)I.[Na+],b_267,23671932.0
160,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7CE8F0>,False,CC[C@H](C)[C@@H](C(=O)O)N,b_269,6306.0
161,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7CEDF0>,False,CC(CCC=C(C)C)NC.C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O,b_274,24109.0
162,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7CE8A0>,False,CC(COC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O.Cl,b_276,11368.0
163,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7CED50>,False,CC1=CC(=O)C2=C(C3=C(C(=C2O1)OC)OC=C3)OC,b_278,3828.0
164,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7CE5D0>,False,C1CCN(CC1)CC2=CC(=NC=C2)OC/C=CCNC(=O)CS(=O)CC3=CC=CO3,b_280,5282136.0
165,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7CE620>,False,CCN1C[C@@]2(CC[C@@H](C34[C@@H]2CC(C31)[C@]5(C[C@@H]([C@H]6C[C@@H]4[C@@]5([C@H]6OC)O)OC)O)OC)OC(=O)C7=CC=CC=C7NC(=O)C,b_281,115161.0
166,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7CE800>,False,CC(C)(C#N)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,b_282,11128.0
167,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7CE710>,False,CCC[C@@H]1C[C@H](N(C1)C)C(=O)N[C@@H]([C@@H]2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@@H](C)O.O.Cl,b_283,71476.0
168,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7CE490>,False,CCC(C)(CN(C)C)OC(=O)C1=CC=CC=C1.Cl,b_285,10766.0
169,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7CE6C0>,False,CCN1CC2(CCC(C34C2C(C(C31)(C5(CC(C6CC4C5C6OC)OC)O)O)OC)OC)CO,b_289,99924.0
170,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7CE4E0>,False,CC1CC23CCCN4C2(C1)C(CCC4)C(=O)CC3,b_290,101684.0
171,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7CE7B0>,False,[O-]Cl(=O)=O.[O-]Cl(=O)=O.[Mg+2],b_292,25155.0
172,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7CE670>,False,CC(C(=O)[O-])O.CC(C(=O)[O-])O.[Mg+2],b_293,6536825.0
173,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7CEC60>,False,O.O.O.O.O.O.O.[O-]S(=O)(=O)[O-].[Mg+2],b_294,24843.0
174,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7CEE90>,False,COC1=C(C2=C(COC2=O)C=C1)OC,b_298,68437.0
175,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7CEF30>,False,C[C@@H]1CC[C@H](C(=O)C1)C(C)C,b_299,26447.0
176,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7CE760>,False,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2.Cl,b_301,5750.0
177,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7CEE40>,False,CC1=CC=CC=C1OCC(CO)O,b_303,4059.0
178,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7CEEE0>,False,COC(CNC(=O)C1=CC=CC=C1OCC(=O)[O-])C[Hg+].[OH-].[Na+],b_306,9806195.0
179,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7CE580>,False,CN(C)[C@H]1[C@@H]2[C@H]([C@@H]3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O.Cl,b_309,54685047.0
180,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7CEF80>,False,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2.Cl,b_310,14184.0
181,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7CED00>,False,C[C@@H](CC1=CC=CC=C1)NC.Cl,b_313,66124.0
182,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7CE3F0>,False,CC[N+](C)(CC)CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13.[Br-],b_314,5883.0
183,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7CE850>,False,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,b_315,4114.0
184,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7CEDA0>,False,CCC(C1=CC=CC=C1OC)NC.Cl,b_317,71471.0
185,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7CECB0>,False,CC1=C(C=CC(=C1)OCCOCC[N+](C)(C)CC2=CC=CC=C2)C(C)(C)CC(C)(C)C.[Cl-],b_318,14842.0
186,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6682B0>,False,C1=CC(=C(C=C1CC2=CC(=C(C=C2)O)C(=O)O)C(=O)O)O,b_320,67145.0
187,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D668AD0>,False,CC[C@@H](CO)NC(=O)[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C.C(=CC(=O)O)C(=O)O,b_321,5281072.0
188,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6683F0>,False,CCC1(C(=O)C(CNC1=O)C)CC,b_324,4162.0
189,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6684E0>,False,COC1=CC=C(C=C1)C2=CC(=S)SS2,b_325,2194.0
190,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D668440>,False,CN1CCN2C3=C(C=C(C=C3)OC)C4=C2C1=NCC4.Cl,b_326,171296.0
191,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D668080>,False,CC(C)[C@H]1C2=C(CC[C@@]1(CCN(C)CCCC3=NC4=CC=CC=C4N3)OC(=O)COC)C=C(C=C2)F.Cl.Cl,b_330,60662.0
192,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D668030>,False,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O.Cl,b_332,5464110.0
193,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D668B20>,False,C[C@H](C(=O)[C@@]1(CCCN1C(=O)C(C)CS)C(=O)O)NC(=O)C2CCCCC2.C[C@H](C(=O)[C@@]1(CCCN1C(=O)C(C)CS)C(=O)O)NC(=O)C2CCCCC2.[Ca],b_334,6336573.0
194,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D668620>,False,C1CN=C(N1)CC2=CC=CC3=CC=CC=C32.Cl,b_335,11079.0
195,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D668C60>,False,C[C@@H]1C=C(C(=O)[C@]2([C@H]1C[C@@H]3[C@@]4([C@@H]2C(=O)C(=C([C@@H]4CC(O3)O)C)OC)C)C)OC,b_339,72964.0
196,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D668B70>,False,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C.[Br-],b_342,8246.0
197,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D668580>,False,C1=CC=C(C=C1)CNC(=O)CCNNC(=O)C2=CC=NC=C2,b_343,4472.0
198,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D668260>,False,CCN(CC)C(=O)C1=CN=CC=C1,b_344,5497.0
199,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6686C0>,False,C1=C(OC(=C1)[N+](=O)[O-])/C=N/NC(=O)N,b_346,5447130.0
200,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D668530>,False,CC(=O)O[C@H]1CC(=O)OC([C@H]2[C@]1([C@H]3CC[C@]4([C@@H](OC(=O)[C@@H]5[C@@]4([C@@]3(C(=O)C2)C)O5)C6=COC=C6)C)C)(C)C,b_348,72320.0
201,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6681C0>,False,CCCCC(C(=O)O)N,b_351,9475.0
202,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D668170>,False,C/C=C/1[C@@H](C(=CO[C@H]1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)OC)CC(=O)OCCC3=CC(=C(C=C3)O)O,b_352,5281544.0
203,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D668300>,False,C1CN=C(N1)CN(CC2=CC=CC=C2)C3=CC=CC=C3.OP(=O)(O)O,b_353,158798.0
204,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D668120>,False,C1CN=C(N1)CN(CC2=CC=CC=C2)C3=CC=CC=C3.Cl,b_354,17275.0
205,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D668490>,False,CCC(CC)(C1=CC=CC=C1)C(=O)OCCOCCN(CC)CC,b_357,4619.0
206,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6683A0>,False,CN1CCC2=CC(=C(C3=C2[C@@H]1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)C[C@@H]6C7=CC(=C(C=C7CCN6C)OC)OC3)O)O)OC,b_358,73415.0
207,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D668C10>,False,CC(CCOCCC(C)O)O,b_359,92141.0
208,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D668670>,False,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1[N+]4(CCCCC4)C)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C.[Br-].[Br-],b_360,27350.0
209,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6685D0>,False,CC(C)(CO)C(C(=O)NCCC(=O)[O-])O.CC(C)(CO)C(C(=O)NCCC(=O)[O-])O.[Ca+2],b_363,8714.0
210,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D668CB0>,False,CC1=CC(=O)N(N1C)C2=CC=CC=C2,b_364,2206.0
211,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D668350>,False,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N.C(CS(=O)(=O)O)O.C(CS(=O)(=O)O)O,b_368,8813.0
212,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6680D0>,False,C(CCO)CCO,b_369,8105.0
213,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D668BC0>,False,CCCC(C)C1(C(=O)NC(=NC1=O)[O-])CC.[Na+],b_371,23676152.0
214,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D668210>,False,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C,b_373,4740.0
215,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA51300>,False,C1CCC2=NN=NN2CC1,b_374,5917.0
216,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA51080>,False,CC1[C@H](C(C[C@@H](O1)O[C@H]2CC[C@@]3(C4CC[C@@]5([C@H](CC[C@@]5(C4CC[C@@]3(C2)O)O)C6=CC(=O)OC6)C)C)OC)O,b_375,36145.0
217,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA51350>,False,CCOC1=CC=C(C=C1)NC(=O)C,b_378,4754.0
218,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA513A0>,False,C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N.Cl,b_380,8691.0
219,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA519E0>,False,CC(=O)NC1=CC=C(C=C1)OC,b_381,5827.0
220,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA51260>,False,C1=CC=C2C(=C1)C=CC=C2NC(=S)N,b_382,736366.0
221,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA510D0>,False,CCC1(C(=O)NC(=NC1=O)[O-])C2=CC=CC=C2.[Na+],b_385,23674889.0
222,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA512B0>,False,C1=CC=C(C=C1)CCCOC(=O)N,b_387,4770.0
223,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D650E90>,False,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC=C(C=C3)O.Cl,b_389,66147.0
224,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D650BC0>,False,C1=CC=C(C=C1)N=C(N)N=C(N)N,b_391,4780.0
225,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D650080>,False,CNC[C@@H](C1=CC(=CC=C1)O)O.Cl,b_392,5284443.0
226,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D687F30>,False,C1=CC=C(C=C1)C2(C(=O)[N-]C(=O)N2)C3=CC=CC=C3.[Na+],b_396,657302.0
227,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D687EE0>,False,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O,b_397,6072.0
228,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D687DF0>,False,CN1CC[C@]23[C@@H]4[C@H](C=CC2[C@H]1CC5=C3C(=C(C=C5)OCCN6CCOCC6)O4)O,b_398,5359422.0
229,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D687DA0>,False,CCOC(=O)C1=CC=CC=C1C(=O)OCC,b_400,6781.0
230,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D687E90>,False,C1=CC=C(C(=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3)C(=O)O,b_401,4806.0
231,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D687E40>,False,C1CCN(CC1)CCN(CC2=CC=CC=N2)C3=CC=CC=C3.Cl,b_402,168198.0
232,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D687530>,False,C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-],b_404,6954.0
233,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D687F80>,False,CC1=C(C(C[C@@H](C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)(C)C)C=O,b_405,130796.0
234,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D687800>,False,CCC1C(/C=CC(=O)C(CC(C(C(C(=O)C(C(=O)O1)C)C)OC2C(C(CC(O2)C)N(C)C)O)C)C)(C)O,b_406,6436532.0
235,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7E9800>,False,CC(=C)[C@@H]1C2[C@@H]3[C@@]4([C@](C1C(=O)O2)(CC5[C@]4(O5)C(=O)O3)O)C.C[C@@]12[C@H]3C4[C@H](C([C@@]1(C[C@@H]5[C@]2(O5)C(=O)O3)O)C(=O)O4)C(C)(C)O,b_407,31304.0
236,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7E9F30>,False,CC(=CCC/C(=C/CC/C(=C/CN1CCN(CC1)CC2=CC3=C(C=C2)OCO3)/C)/C)C,b_408,6436032.0
237,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7E9DF0>,False,CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCNCC3)C(=O)O,b_410,4831.0
238,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7E9EE0>,False,CCC1(C(=O)CCNC1=O)CC,b_411,6465.0
239,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7E9530>,False,C1CCNC(C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)O.Cl,b_413,66008.0
240,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7E9E90>,False,CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CO)/C)/CO)/C)C,b_414,5282197.0
241,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7E9E40>,False,C1=CC=C(C(=C1)OCO)S(=O)(=O)[O-].[K+],b_415,23674755.0
242,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7E9F80>,False,[O-]S(=O)(=O)[O-].[K+].[K+],b_416,24507.0
243,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D7E9DA0>,False,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N.O.O,b_420,154387.0
244,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA22CB0>,False,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O.Cl,b_423,36708.0
245,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA229E0>,False,CC(C)C1(C(=O)NC(=O)NC1=O)CC(=C)Br,b_425,11020.0
246,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA1F8F0>,False,CC(C)C1(C(=O)NC(=O)NC1=O)CC=C.[Na],b_426,24191231.0
247,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA1F300>,False,CC(C)C1(C(=O)NC(=O)NC1=O)CC=C,b_427,6464.0
248,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA1F6C0>,False,C1=CC(=CC=C1C(=N)N)OCCCOC2=CC=C(C=C2)C(=N)N.C(CS(=O)(=O)O)O.C(CS(=O)(=O)O)O,b_429,67413.0
249,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA1F620>,False,CCC(=O)O[C@](CC1=CC=CC=C1)(C2=CC=CC=C2)[C@H](C)CN(C)C.Cl,b_431,15424.0
250,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA1F0D0>,False,CCC(=O)O[C@](CC1=CC=CC=C1)(C2=CC=CC=C2)[C@H](C)CN(C)C.C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)O.O,b_432,33544.0
251,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA1FD50>,False,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C(C)C,b_433,3778.0
252,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA1F9E0>,False,C[C@@H]([C@H](C1=CC=CC=C1)O)NC.OS(=O)(=O)O,b_436,62945.0
253,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA1F080>,False,CC[C@H]1CN2CCC3=CC(=C(C=C3[C@@H]2C[C@@H]1CC4=C5C=C(C(=O)C=C5CCN4)OC)OC)OC,b_439,5462438.0
254,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA1F210>,False,C1=CNN=C1,b_440,1048.0
255,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA1FCB0>,False,COC1=CC=C2C(=C(C3=C(N2)C=C(C=C3)Cl)N=C4C=C(C(=O)C(=C4)CN5CCCC5)CN6CCCC6)N1.OP(=O)(O)O.OP(=O)(O)O.OP(=O)(O)O.OP(=O)(O)O,b_442,5488630.0
256,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA1F760>,False,CC[C@]12CCCN(C1)CCC3=C(CC2)NC4=CC=CC=C34,b_443,92990.0
257,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA1F170>,False,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,b_444,5280343.0
258,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA1F030>,False,CC[NH+](CC)CCCC(C)[NH2+]C1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC.[Cl-].[Cl-],b_447,22527.0
259,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA1FAD0>,False,C1=CC=C2C(=C1)C=NC=N2,b_449,9210.0
260,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA1F1C0>,False,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C(=O)O)C(=O)O,b_453,120678.0
261,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA1F2B0>,False,CN1CCC=C(C1)C(=O)OC.Br,b_455,9301.0
262,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA1F670>,False,C1CCN2CC3CC(C2C1)CN4C3C(CCC4)O,b_456,197754.0
263,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA1FC10>,False,C[C@H](CCC1=CC=C(C=C1)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,b_458,442538.0
264,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA1F800>,False,C1=CC=C(C(=C1)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,b_461,439503.0
265,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA1FC60>,False,C[C@H]1[C@@H]2[C@H](C[C@]3(C=CC(=O)C(=C3[C@H]2OC1=O)C)C)O,b_463,65030.0
266,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA1F7B0>,False,C1=CC=C(C(=C1)C(=O)N)O,b_464,5147.0
267,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA1F850>,False,C[C@H]1[C@@H]2CC[C@]3(C=CC(=O)C(=C3[C@H]2OC1=O)C)C,b_465,221071.0
268,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA1F260>,False,CC1C(C(C(C(O1)O[C@H]2CC[C@@]3([C@H]4CC[C@@]5([C@H](CC[C@@]5([C@@H]4CCC3=C2)O)C6=COC(=O)C=C6)C)C)O)OC7C(C(C(C(O7)CO)O)O)O)O,b_466,222156.0
269,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA1F120>,False,CCCC(C)C1(C(=O)NC(=O)[N-]C1=O)CC=C.[Na+],b_467,14148199.0
270,<rdkit.Chem.rdchem.Mol object at 0x0000015B2DA1FA80>,False,C/C=C1/C[C@H]([C@@](C(=O)OCC2=CCN3[C@H]2[C@@H](CC3)OC1=O)(C)O)C,b_468,5280906.0
271,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D604120>,False,C1=CC=C(C(=C1)O)S(=O)(=O)[O-].[Na+],b_471,23674503.0
272,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D6043F0>,False,C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O,b_475,19649.0
273,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D61A260>,False,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-],b_481,22475.0
274,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D61A300>,False,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)COC(=O)C)OC(=O)C)OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,b_482,31340.0
275,<rdkit.Chem.rdchem.Mol object at 0x0000015B2D61A350>,False,CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N.[Na],b_484,24196530.0
